ros_time_s,omega_2
1757191765.902954102,2.030000
1757191765.955207348,2.079000
1757191766.002774477,1.836000
1757191766.055579662,1.656000
1757191766.101919651,1.428000
1757191766.156607389,1.444000
1757191766.203187466,1.430000
1757191766.256093025,1.412000
1757191766.302908659,1.318000
1757191766.356733322,0.355000
1757191766.403058767,0.653000
1757191766.454855204,1.288000
1757191766.503995180,1.556000
1757191766.556722403,2.047000
1757191766.603415728,2.021000
1757191766.655857325,2.017000
1757191766.703195333,2.018000
1757191766.756291628,1.965000
1757191766.803562641,1.910000
1757191766.856235981,1.826000
1757191766.902849674,1.857000
1757191766.955434322,2.005000
1757191767.004245281,1.877000
1757191767.057450056,1.910000
1757191767.105124712,1.942000
1757191767.159088612,1.948000
1757191767.205841780,1.857000
1757191767.259867907,1.836000
1757191767.308030605,1.857000
1757191767.359869242,1.918000
1757191767.407315493,1.711000
1757191767.460441589,1.751000
1757191767.507354975,1.708000
1757191767.559942961,1.968000
1757191767.608365059,1.928000
1757191767.660528421,1.885000
1757191767.706794739,1.929000
1757191767.760323286,1.923000
1757191767.807878733,1.970000
1757191767.861146450,1.953000
1757191767.907601595,1.902000
1757191767.961373091,2.044000
1757191768.009238958,1.939000
1757191768.061234713,1.864000
1757191768.108722687,1.938000
1757191768.161015749,1.994000
1757191768.209646225,1.990000
1757191768.260640621,1.881000
1757191768.308138847,1.959000
1757191768.361731291,1.977000
1757191768.409249544,1.998000
1757191768.460606813,1.949000
1757191768.509449244,1.939000
1757191768.560554266,1.882000
1757191768.608274221,1.971000
1757191768.661337614,2.005000
1757191768.709962606,1.941000
1757191768.761628628,1.893000
1757191768.809942961,1.930000
1757191768.862759113,1.998000
1757191768.911831617,1.990000
1757191768.962027311,1.935000
1757191769.009900093,1.938000
1757191769.062056541,2.012000
1757191769.110640049,1.966000
1757191769.162145138,1.918000
1757191769.208817005,1.959000
1757191769.262550592,1.959000
1757191769.310622454,1.881000
1757191769.362267733,2.018000
1757191769.410410643,2.007000
1757191769.461438894,1.876000
1757191769.510581017,2.072000
1757191769.562682867,1.911000
1757191769.610155821,1.967000
1757191769.663274050,1.913000
1757191769.709001303,1.976000
1757191769.763619661,1.910000
1757191769.810369253,1.964000
1757191769.861908674,2.051000
1757191769.910907984,1.957000
1757191769.962621450,1.821000
1757191770.010261774,1.965000
1757191770.064305305,1.897000
1757191770.113739491,1.961000
1757191770.163128614,1.892000
1757191770.211643696,1.871000
1757191770.263401985,1.933000
