ros_time_s,Lidar_Left
1757275231.720906019,0.486329
1757275231.820994377,0.487024
1757275231.920067310,0.488584
1757275232.020396709,0.488366
1757275232.120888472,0.485358
1757275232.220558405,0.488512
1757275232.321385145,0.484765
1757275232.421333551,0.484558
1757275232.520812750,0.486042
1757275232.621232748,0.507051
1757275232.720448732,0.491296
1757275232.821059942,0.488391
1757275232.926011086,0.495162
1757275233.019506931,0.490890
1757275233.121556997,0.489402
1757275233.222073078,0.485840
1757275233.321236134,0.486879
1757275233.421928167,0.489613
1757275233.521905899,0.490637
1757275233.621098995,0.489923
1757275233.722096443,0.490255
1757275233.820764065,0.490456
1757275233.921237469,0.490207
1757275234.021215916,0.463614
1757275234.123147488,0.488735
1757275234.219878435,0.484107
1757275234.321449757,0.488649
1757275234.421122789,0.487429
1757275234.520493269,0.490874
1757275234.623313904,0.490879
1757275234.722712755,0.490136
1757275234.822394371,0.496312
1757275234.922338724,0.493601
1757275235.020468950,0.587581
1757275235.120888948,0.417725
1757275235.223850727,0.483858
1757275235.320522785,0.487546
1757275235.420876503,0.482417
1757275235.519811153,0.492404
1757275235.621941328,0.486726
1757275235.721566200,0.483111
1757275235.821198702,0.484790
1757275235.921702385,0.484819
1757275236.022346497,0.490638
1757275236.123661995,0.479360
1757275236.222033978,0.487484
1757275236.322811842,0.483973
1757275236.421810389,0.487452
1757275236.519147873,0.490564
1757275236.623373508,0.489363
1757275236.722067595,0.485458
1757275236.821664572,0.489324
1757275236.922032356,0.489664
1757275237.023322582,0.490327
1757275237.122506142,0.491995
1757275237.222799540,0.491312
1757275237.323466063,0.490792
1757275237.424948215,0.491875
1757275237.522784710,0.494957
1757275237.622144222,0.493915
1757275237.722861528,0.493418
1757275237.823988676,0.494802
1757275237.923887253,0.491982
1757275238.022659540,0.502093
1757275238.123831511,0.500484
1757275238.224964857,0.495976
1757275238.323315144,0.503614
1757275238.424183369,0.497370
1757275238.523530245,0.499117
1757275238.623218536,0.497187
1757275238.721723080,0.498966
1757275238.824931622,0.496166
1757275238.923660278,0.493477
1757275239.024276257,0.495341
1757275239.123649836,0.497735
1757275239.225273132,0.501585
1757275239.325038433,0.501485
1757275239.423227310,0.502102
1757275239.523621082,0.504869
1757275239.626338243,0.498900
1757275239.725099564,0.501034
1757275239.825196743,0.500410
1757275239.923467636,0.501976
1757275240.023589373,0.500353
1757275240.124529123,0.500037
1757275240.223961830,0.503420
1757275240.326493025,0.501015
1757275240.424811363,0.497080
1757275240.521263838,0.503852
1757275240.625423670,0.498214
1757275240.725378513,0.500296
1757275240.824001074,0.497577
1757275240.923584461,0.493141
1757275241.023585558,0.494468
1757275241.125506401,0.497779
1757275241.225010872,0.496076
1757275241.326901197,0.495477
